,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
1552,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1553,emf-2.4.1,WITHOUT_CLASSIFICATION,"// For a many-to-1 or 1-to-1 association, if the opposite reference on the new value is already set to // something, we need a compound command that first explicitly removes that reference, so that it will be // restored in the undo. //",no,undetermined,0,0,0,no,0.04868932937501202,no,0.011928163951349524,no,0.0110234864303632,no,0.010480652097962262
1554,emf-2.4.1,WITHOUT_CLASSIFICATION,//),no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1555,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do allow an existing MANIFEST.MF to be overwritten, since it may have been created as part of an empty EMF project. // Use the existence of a plugin.xml as a guard against overwriting in a project that has already been generated. //",no,undetermined,0,0,0,no,0.05378101512428252,no,0.01193135928229655,no,0.011035408619239795,no,0.010458968952507842
1556,emf-2.4.1,WITHOUT_CLASSIFICATION,/////////////////////////////////  PUSH  /////////////////////////////////////,no,undetermined,0,0,0,no,0.0018449906561128244,no,0.001341504878007077,no,0.001254620895681136,no,0.0011825236818884736
1557,emf-2.4.1,WITHOUT_CLASSIFICATION,// check whether the character is in the range 0x30 ~ 0x39,no,undetermined,0,0,0,no,0.001231524666146221,no,0.0008728220110533771,no,0.0007798863294545489,no,0.0007336107903861505
1558,emf-2.4.1,WITHOUT_CLASSIFICATION,/////////////////////////////////  SWEEP  /////////////////////////////////////,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1559,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
   * @see org.eclipse.emf.codegen.merge.java.facade.AbstractJNode#getChildren()
   */",no,undetermined,0,0,0,no,0.00842555303965399,no,0.009886426309787201,no,0.00894131751661249,no,0.008475604524381347
1560,emf-2.4.1,WITHOUT_CLASSIFICATION,/////////////////////////////////  PULL  /////////////////////////////////////,no,undetermined,0,0,0,no,0.007330704257883691,no,0.0070732860068936304,no,0.006430107407554126,no,0.006073848336180776
1561,emf-2.4.1,WITHOUT_CLASSIFICATION,"// The referencedEPackages list is used to track the packages for // which is necessary to create the stub GenModel.  So if the ePackage // is referenced by an existing GenPackage, it doesn't need to be added to // referencedEPackages.",no,undetermined,0,0,0,no,0.026250206012897355,no,0.011948462458870155,no,0.011047521283548762,no,0.010493324150439324
1562,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
    // PULL Name
    //
    targetPackage.setName(sourcePackage.getName());
*/",no,undetermined,0,0,0,no,0.011710188848699463,no,0.011491258195466347,no,0.010525486642267429,no,0.00996974028933856
1563,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we're not setting a new resource, attach it to the old container's resource.",no,undetermined,0,0,0,no,0.0032439793531619985,no,0.0019592664411352276,no,0.0018180337586679038,no,0.0017343521883938615
1564,emf-2.4.1,WITHOUT_CLASSIFICATION,// apply target parent pattern first,no,undetermined,0,0,0,no,0.0016610906959384222,no,0.001031584377346491,no,0.0008823180689616389,no,0.0008354894651756457
1565,emf-2.4.1,WITHOUT_CLASSIFICATION,// Include each required plugin of the starting project and the exported ones of all the required projects. //,no,undetermined,0,0,0,no,0.0033867012103503224,no,0.0028531401883622838,no,0.0026066635977071008,no,0.0024398559319649855
1566,emf-2.4.1,WITHOUT_CLASSIFICATION,// do not crash when control model is not set,no,undetermined,0,0,0,no,0.040107834226181464,no,0.011956419648544185,no,0.011043953415035158,no,0.010499018312663932
1567,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19,no,undetermined,0,0,0,no,0.0024038965788229015,no,0.0023824892199103167,no,0.002137051303092226,no,0.0020197976145366323
1568,emf-2.4.1,WITHOUT_CLASSIFICATION,/////////////////////////////////  CLONE AND MAP  /////////////////////////////////////,no,undetermined,0,0,0,no,0.0008766565441113177,no,0.0006456454234720023,no,0.0005507768732925949,no,0.0005157228912139644
1569,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
   * (non-Javadoc)
   * 
   * @see org.eclipse.emf.ecore.util.ExtendedMetaData#getName(org.eclipse.emf.ecore.EStructuralFeature)
   */",no,undetermined,0,0,0,no,0.001092875472046078,no,0.0013303750379801617,no,0.001121202249261975,no,0.00105330334142681
1570,emf-2.4.1,WITHOUT_CLASSIFICATION,/////////////////////////////////  SORT  /////////////////////////////////////,no,undetermined,0,0,0,no,0.0010898140400525216,no,0.0014270098732824957,no,0.0012754582839461567,no,0.0011983997875645224
1571,emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark meta-data to indicate it can't be changed,no,undetermined,0,0,0,no,0.0055257634962232035,no,0.005897587631274399,no,0.005417603775648932,no,0.005128935865163276
1572,emf-2.4.1,WITHOUT_CLASSIFICATION,// },no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1573,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We will create an EAttribute, EReference, or an EOperation. //",no,undetermined,0,0,0,no,0.006227655685313236,no,0.007134313089183172,no,0.008929424761367205,no,0.008542463947681649
1574,emf-2.4.1,WITHOUT_CLASSIFICATION,// Read value until delimiter is found:,no,undetermined,0,0,0,no,0.0021145344023129346,no,0.0017799899250892691,no,0.0016183474271289021,no,0.001537432488582876
1575,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check whether there are parameters; the special attribute and reference rules only apply for the case of no arguments. //,no,undetermined,0,0,0,no,0.0019179647755586879,no,0.0013583544835758308,no,0.0014062536324259797,no,0.00134373797446883
1576,emf-2.4.1,WITHOUT_CLASSIFICATION,"// System.err.println(""Warning: Cannot clone '"" + sourceNode.getContents() + ""'"");",no,undetermined,0,0,0,no,0.001282819717273754,no,0.0012009427768215845,no,0.001066059419931126,no,0.0010046895194074765
1577,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1578,emf-2.4.1,WITHOUT_CLASSIFICATION,// redo the markup since nodes changed now,no,undetermined,0,0,0,no,0.00045061672648725483,no,0.0004440966356800582,no,0.0004052227230908006,no,0.0003782510591998599
1579,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1580,emf-2.4.1,WITHOUT_CLASSIFICATION,// use new node from now on,no,undetermined,0,0,0,no,0.011523935453757208,no,0.011938762724439693,no,0.01105411769911442,no,0.010463190414449104
1581,emf-2.4.1,WITHOUT_CLASSIFICATION,// Look through the imports of the containing compilation unit. //,no,undetermined,0,0,0,no,0.0018824724234759729,no,0.0018017758233479938,no,0.0016460214117526286,no,0.0015630191127196241
1582,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
   * Javadoc copied from interface.
   */",no,undetermined,0,0,0,no,0.34768010489010004,no,0.33437697657931936,no,0.33044442577409083,no,0.3184846701893848
1583,emf-2.4.1,WITHOUT_CLASSIFICATION,"//purpose: using charset from 'targetFile' to encode in-memory  //         'newContents' object into bytes //modifer: Wu Zhi Qiang //date:    Aug 25, 2004 //action:  first get the charset from 'targetFile', then use it  //         to encode the 'newContents' object into bytes",no,undetermined,0,0,0,no,0.011558598163152873,no,0.011574727270245362,no,0.009562411356354694,no,0.00916322832536656
1584,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1585,emf-2.4.1,WITHOUT_CLASSIFICATION,//FB TBD different objects for ecore model!,no,undetermined,0,0,0,no,0.010320691442169369,no,0.007683944864754385,no,0.006586691600656203,no,0.00624970018671698
1586,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore the exception.,no,undetermined,0,0,0,no,0.0001970269465241916,no,0.0001668808585102185,no,0.00013850110509369576,no,0.00013057868219092962
1587,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.0022466151687693184,no,0.0029102741995237413,no,0.00264547176320435,no,0.0024960764488051795
1588,emf-2.4.1,WITHOUT_CLASSIFICATION,// exception.printStackTrace();,no,undetermined,0,0,0,no,0.00023623306433622035,no,0.00032308561869303135,no,0.00027412096599997276,no,0.0002572920803685472
1589,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,undetermined,0,0,0,no,0.0022466151687693184,no,0.0029102741995237413,no,0.00264547176320435,no,0.0024960764488051795
1590,emf-2.4.1,WITHOUT_CLASSIFICATION,/////////////////////////////////  HEADLESS INVOCATION  /////////////////////////////////////,no,undetermined,0,0,0,no,0.0009396936140985627,no,0.0009104762930780034,no,0.0008054950212650601,no,0.0007557855490876164
1591,emf-2.4.1,WITHOUT_CLASSIFICATION,"// For any entry that doesn't correspond to a plugin in the running JVM, compute a URL for the classes. //",no,undetermined,0,0,0,no,0.004785565457910865,no,0.0047183560289989265,no,0.003964687119191998,no,0.0037231146691968074
1592,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1593,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1594,emf-2.4.1,WITHOUT_CLASSIFICATION,// redo the markup since nodes changed now,no,undetermined,0,0,0,no,0.00045061672648725483,no,0.0004440966356800582,no,0.0004052227230908006,no,0.0003782510591998599
1595,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We don't want keyType and valueType on a map type specification in a package interface. // But, we also use qualified model information when defining a feature with suppressed get accessor // on the interface, and we do want to include these properties in that case. //",no,undetermined,0,0,0,no,0.3398583930343926,no,0.217455515992063,no,0.17208013736239103,no,0.16466788552378034
1596,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore CHAR tokens. // ** // **,no,undetermined,0,0,0,no,0.0011644351882523043,no,0.0008193552417164753,no,0.0007189886319990893,no,0.00068154201232596
1597,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1598,emf-2.4.1,WITHOUT_CLASSIFICATION,// Back up over the whitespace.,no,undetermined,0,0,0,no,0.003573782586031682,no,0.0031252929521629,no,0.0027328531633430096,no,0.0026004614198981294
1599,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1600,emf-2.4.1,WITHOUT_CLASSIFICATION,// super is called on converted node,no,undetermined,0,0,0,no,0.011836383333502468,no,0.011946946252707284,no,0.011048584874254513,no,0.01047271239065133
1601,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1602,emf-2.4.1,WITHOUT_CLASSIFICATION,// target method is NOT addSuperInterface,no,undetermined,0,0,0,no,0.0007919591761074803,no,0.0007239028666140645,no,0.0006334876100095589,no,0.0005998463895296265
1603,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1604,emf-2.4.1,WITHOUT_CLASSIFICATION,// by default nodes are marked up,no,undetermined,0,0,0,no,0.0005812914651498112,no,0.0005812001583504129,no,0.0005069120372912191,no,0.0004748154974545491
1605,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1606,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if the parent is not in target, there is no point on checking the child",no,undetermined,0,0,0,no,0.003317086566467113,no,0.00205561601139171,no,0.001968656545309704,no,0.001878569870530318
1607,emf-2.4.1,WITHOUT_CLASSIFICATION,// ;DEVANAGARI SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;BENGALI SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;GURMUKHI SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;GUJARATI SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;ORIYA SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;TAMIL SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;TELUGU SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;KANNADA SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;MALAYALAM SIGN VIRAMA;Mn;9;ON;;;;;N;;;;; //;THAI CHARACTER PHINTHU;Mn;9;ON;;;;;N;THAI VOWEL SIGN PHINTHU;;;; //;TIBETAN MARK HALANTA;Mn;9;ON;;;;;N;TIBETAN VIRAMA;;;;,no,undetermined,0,0,0,no,0.004550028736864751,no,0.004347499830823865,no,0.003949108681120726,no,0.003730305646898866
1608,emf-2.4.1,WITHOUT_CLASSIFICATION,// exception.printStackTrace();,no,undetermined,0,0,0,no,0.00023623306433622035,no,0.00032308561869303135,no,0.00027412096599997276,no,0.0002572920803685472
1609,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the flag will straddle two fields, bump it to the next one. //",no,undetermined,0,0,0,no,0.011647400161599862,no,0.009996120744040916,no,0.010060600543062464,no,0.009571978862979922
1610,emf-2.4.1,WITHOUT_CLASSIFICATION,// use new node from now on,no,undetermined,0,0,0,no,0.011523935453757208,no,0.011938762724439693,no,0.01105411769911442,no,0.010463190414449104
1611,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -87,no,undetermined,0,0,0,no,0.0035339572961144952,no,0.0035791179477085502,no,0.0032108399644909993,no,0.003031872401441472
1612,emf-2.4.1,WITHOUT_CLASSIFICATION,//),no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1613,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //",no,undetermined,0,0,0,no,0.0035717580595858093,no,0.0030311142135115527,no,0.0026758326430727287,no,0.0025361246754879627
1614,emf-2.4.1,WITHOUT_CLASSIFICATION,// We expect there to be at least one archive path. //,no,undetermined,0,0,0,no,0.0066871306905257775,no,0.0034543182472662726,no,0.002781391503929221,no,0.0026151142152032584
1615,emf-2.4.1,WITHOUT_CLASSIFICATION,// Characters to use in escaping.,no,undetermined,0,0,0,no,0.015707253437977145,no,0.011964423483328733,no,0.01069739394175079,no,0.010258355214198071
1616,emf-2.4.1,WITHOUT_CLASSIFICATION,// this should never happen,no,undetermined,0,0,0,no,0.002679202677717748,no,0.00265396679106898,no,0.0015536954656553046,no,0.001460776581909282
1617,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is a provider base class from outside this class that has already been generated, get the create // child references from it. We'll check for any type-compatible classes introduced in this package. //",no,undetermined,0,0,0,no,0.06755307930400566,no,0.011969322846266376,no,0.011030886471429288,no,0.010477150353251887
1618,emf-2.4.1,WITHOUT_CLASSIFICATION,// Not instantiable,no,undetermined,0,0,0,no,0.012192297440559377,no,0.011934269564146073,no,0.011030463891918389,no,0.010464525959792657
1619,emf-2.4.1,WITHOUT_CLASSIFICATION,// Private constructor for use of static factory methods.,no,undetermined,0,0,0,no,0.02404351128646099,no,0.01194335923167525,no,0.011031564911400244,no,0.01047378169841809
1620,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
   * @see org.eclipse.emf.codegen.merge.java.facade.ast.ASTJNode#addChild(org.eclipse.emf.codegen.merge.java.facade.JNode)
   */",no,undetermined,0,0,0,no,0.008182139953956854,no,0.010232494646171408,no,0.009365449672564806,no,0.008880533419439252
1621,emf-2.4.1,WITHOUT_CLASSIFICATION,// for all nodes but some use default extended range,no,undetermined,0,0,0,no,0.006253480700688737,no,0.006367304644411509,no,0.005756388537072389,no,0.00545645366055932
1622,emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override this method,no,undetermined,0,0,0,no,0.012800322875372257,no,0.004138309916868772,no,0.008975586544947449,no,0.008501947719450295
1623,emf-2.4.1,WITHOUT_CLASSIFICATION,//iri = iri || containsNonASCII(authority);,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1624,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1625,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if there are multiple variables in the same field declaration, create declaration with only 1 variable",no,undetermined,0,0,0,no,0.03856859911259717,no,0.011942626972614551,no,0.011054444918826144,no,0.010476280424423497
1626,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19,no,undetermined,0,0,0,no,0.0024038965788229015,no,0.0023824892199103167,no,0.002137051303092226,no,0.0020197976145366323
1627,emf-2.4.1,WITHOUT_CLASSIFICATION,// Private constructor for use of platform factory methods.,no,undetermined,0,0,0,no,0.007282101215041276,no,0.00450679835467313,no,0.00492791370855127,no,0.004678610630751922
1628,emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty,no,undetermined,0,0,0,no,0.0122006134566587,no,0.01196503970568084,no,0.011023827219076087,no,0.010470036543673017
1629,emf-2.4.1,WITHOUT_CLASSIFICATION,//iri = iri || containsNonASCII(query);,no,undetermined,0,0,0,no,0.0038226665490766996,no,0.0034823609646086853,no,0.003263865536314104,no,0.002966320964462528
1630,emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty,no,undetermined,0,0,0,no,0.0122006134566587,no,0.01196503970568084,no,0.011023827219076087,no,0.010470036543673017
1631,emf-2.4.1,WITHOUT_CLASSIFICATION,// Debugging method: converts the given long to a string of binary digits.,no,undetermined,0,0,0,no,0.0037398149835464784,no,0.002961820723691834,no,0.0038232024817487055,no,0.0032883454572549035
1632,emf-2.4.1,WITHOUT_CLASSIFICATION,// replace or append,no,undetermined,0,0,0,no,0.016065157014692525,no,0.011962697066746871,no,0.01103038607652358,no,0.010458461964859861
1633,emf-2.4.1,WITHOUT_CLASSIFICATION,// Returns the upper half bitmask for the given ACSII character.,no,undetermined,0,0,0,no,0.027700133596100632,no,0.009903005368181662,no,0.009679418062813396,no,0.009297842046428367
1634,emf-2.4.1,WITHOUT_CLASSIFICATION,"// skip whitespace, up to the end of the line",no,undetermined,0,0,0,no,0.000684746831156393,no,0.0008837044324925961,no,0.0007707002094136341,no,0.0007278524143914826
1635,emf-2.4.1,WITHOUT_CLASSIFICATION,// && uri.charAt(i) == FRAGMENT_SEPARATOR (implied),no,undetermined,0,0,0,no,0.006539757902210409,no,0.0053738104177562165,no,0.0065179655907793765,no,0.006044540307758001
1636,emf-2.4.1,WITHOUT_CLASSIFICATION,// enable tracking for nodes that have string content,no,undetermined,0,0,0,no,0.0025867414486336017,no,0.0018219151768534587,no,0.001488344171220652,no,0.0013946078223409737
1637,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.05728659508103695,no,0.011945074492237067,no,0.01103405235765831,no,0.010466188902551552
1638,emf-2.4.1,WITHOUT_CLASSIFICATION,// apply header,no,undetermined,0,0,0,no,0.006740292207380819,no,0.00603646476309013,no,0.005506728390939554,no,0.005203605709015489
1639,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the first selected element. //,no,undetermined,0,0,0,no,0.0007047955394811267,no,0.0007012749372634192,no,0.0005693366486157181,no,0.0005387649188658468
1640,emf-2.4.1,WITHOUT_CLASSIFICATION,// enable tracking for commented out nodes,no,undetermined,0,0,0,no,0.002637883862441182,no,0.0020171879810276447,no,0.0018001311847835044,no,0.001693057507923469
1641,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 9 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 18 of value (byte) 33 // Fill 2 of value (byte) -87,no,undetermined,0,0,0,no,0.0036256170442032533,no,0.0036496119995443085,no,0.003274018120467866,no,0.0030979108261210936
1642,emf-2.4.1,WITHOUT_CLASSIFICATION,//previousNode.getStartPosition() + previousNode.getLength();,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1643,emf-2.4.1,WITHOUT_CLASSIFICATION,// Returns the lower half bitmask for the given ASCII character.,no,undetermined,0,0,0,no,0.02916513867590441,no,0.010278946594792563,no,0.009948016787183126,no,0.009359889441323726
1644,emf-2.4.1,WITHOUT_CLASSIFICATION,// return the line number of the start of the node,no,undetermined,0,0,0,no,0.000999897192046296,no,0.0010095574626615414,no,0.0008617708092129705,no,0.0008155145705113501
1645,emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackageImpl,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1646,emf-2.4.1,WITHOUT_CLASSIFICATION,// revert all current edits for this node,no,undetermined,0,0,0,no,0.006593922029921588,no,0.006949461061412061,no,0.006448946952743208,no,0.006023078118168799
1647,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1648,emf-2.4.1,WITHOUT_CLASSIFICATION,"// this line has been commented out, return next line number",no,undetermined,0,0,0,no,0.017381306088452057,no,0.011957122839960152,no,0.011046269069055255,no,0.010480931658412747
1649,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Find the appropriate parent mapping, which at the very least, should be the mapping root itself. //",no,undetermined,0,0,0,no,0.20346235406868649,no,0.12526132155643377,no,0.11045622501576838,no,0.10442311343498595
1650,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if there is anything after the node on the same line, insert line break",no,undetermined,0,0,0,no,0.004311170798737964,no,0.0030682370290617223,no,0.002718476263846115,no,0.0025985138835640915
1651,emf-2.4.1,WITHOUT_CLASSIFICATION,// Separators for parsing a URI string.,no,undetermined,0,0,0,no,0.005436245456972915,no,0.0038357350250975727,no,0.004347413414125546,no,0.004024975400052101
1652,emf-2.4.1,WITHOUT_CLASSIFICATION,"// comment out all lines of the node itself, from firstLine to last line",no,undetermined,0,0,0,no,0.0055994030824519005,no,0.0034306068630013996,no,0.0030598328094452276,no,0.0028576200154668686
1653,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is tricky and is done for each object here rather than once for the owner of the addCommnd. // We want to make sure the object is really part of the conceptual tree induced by the domain. //,no,undetermined,0,0,0,no,0.3775727586880554,no,0.26613491167292874,no,0.24551319634583899,no,0.23898112567758142
1654,emf-2.4.1,WITHOUT_CLASSIFICATION,// next position is checked as well,no,undetermined,0,0,0,no,0.021070176330552085,no,0.011955161281653873,no,0.011035153911095077,no,0.010474823952194023
1655,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We can't blindly cache the genModel, since we need to support moving the GenPackage to another container, // but the cast is expensive, so we'd like to do it no more than absolutely necessary. //",no,undetermined,0,0,0,no,0.0613371970237272,no,0.011947108987164565,no,0.011053393386367195,no,0.010485729195945783
1656,emf-2.4.1,WITHOUT_CLASSIFICATION,// handle the case when there is a replace edit that covers these lines,no,undetermined,0,0,0,no,0.026801078668976543,no,0.0119626628143049,no,0.011052264660502274,no,0.010467684031534226
1657,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If it's the selection viewer, then we want it to select the same selection as this selection. //",no,undetermined,0,0,0,no,0.012042034102477398,no,0.010316585773740108,no,0.009537174087037917,no,0.009011954219074823
1658,emf-2.4.1,WITHOUT_CLASSIFICATION,// there is only whitespace on this line - no need for line break,no,undetermined,0,0,0,no,0.011052675515308318,no,0.00835786799805834,no,0.007556818599735416,no,0.007219130690063536
1659,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1660,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if there is any content after the node on the same line, insert line break (to prevent commenting out extra content)",no,undetermined,0,0,0,no,0.009093819813987264,no,0.00656562165628441,no,0.005341828473992826,no,0.005097373403129931
1661,emf-2.4.1,WITHOUT_CLASSIFICATION,// no-op,no,undetermined,0,0,0,no,0.00038175065172848925,no,0.00032804890876185537,no,0.00027828489912948864,no,0.00026292195370893675
1662,emf-2.4.1,WITHOUT_CLASSIFICATION,// skip all lines that replace edit covers,no,undetermined,0,0,0,no,0.001949686566005538,no,0.001306222507617256,no,0.0011441741559700773,no,0.0010537379080403427
1663,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1664,emf-2.4.1,WITHOUT_CLASSIFICATION,"// should not happen, re-throw exception",no,undetermined,0,0,0,no,0.003633699242534863,no,0.004870981836590297,no,0.004510161129076137,no,0.004304248048951428
1665,emf-2.4.1,WITHOUT_CLASSIFICATION,// no-op,no,undetermined,0,0,0,no,0.00038175065172848925,no,0.00032804890876185537,no,0.00027828489912948864,no,0.00026292195370893675
1666,emf-2.4.1,WITHOUT_CLASSIFICATION,// make sure that dummy edit is not in the tree,no,undetermined,0,0,0,no,0.015338607545996454,no,0.009761646343145953,no,0.0090335448216691,no,0.008284726016350162
1667,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1668,emf-2.4.1,WITHOUT_CLASSIFICATION,// char at currentPos is copied as well,no,undetermined,0,0,0,no,0.03155425197748025,no,0.011921985048257743,no,0.011025397616401353,no,0.0104665501183176
1669,emf-2.4.1,WITHOUT_CLASSIFICATION,"// It belongs to this package if the delegate feature is from this package, // or the class is from this package and either there is no delegate feature or the delegate feature is from some used package. //",no,undetermined,0,0,0,no,0.0372059931872641,no,0.011964272498811459,no,0.011056843233005655,no,0.010487805488236005
1670,emf-2.4.1,WITHOUT_CLASSIFICATION,"// lastPos, currentPos points at the next chars that will be copied later",no,undetermined,0,0,0,no,0.02448250618098211,no,0.011957896180063179,no,0.011052440587799563,no,0.010490325771127592
1671,emf-2.4.1,WITHOUT_CLASSIFICATION,"// This might be invalid or an IPv4address. If it's potentially an IPv4address, // backup to just after the last valid character that matches hexseq.",no,undetermined,0,0,0,no,0.0044421405289130555,no,0.004178325304680653,no,0.004300944434460813,no,0.004075911101638677
1672,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if there is anything before the node on the same line, create line break and comment out the first line of the node",no,undetermined,0,0,0,no,0.003147987378985232,no,0.002270207408694509,no,0.00195979587374333,no,0.00187469802412194
