,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba
4125,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getValueAt() method,no,undetermined,0,0,0,no,0.011610985647851967,no,0.008628843113683097,no,0.006827219908105824,no,0.005971838293380824,no,0.005353368037135868,no,0.0047022078940582015,no,0.00436202204549113,no,0.0039724153782062475
4126,jEdit-4.2,WITHOUT_CLASSIFICATION,// Read the element type name.,no,undetermined,0,0,0,no,0.004469142690591432,no,0.0034116230078950864,no,0.0028070372581933825,no,0.002352703447296588,no,0.0020928187197516244,no,0.0018124712167896032,no,0.001645598661497133,no,0.0014757732357161015
4127,jEdit-4.2,WITHOUT_CLASSIFICATION,"// volatile, transient",no,undetermined,0,0,0,no,0.017774479631789446,no,0.009341028844336794,no,0.00765266089553291,no,0.006700973557377506,no,0.006011924823447978,no,0.005337153318733952,no,0.004965685947743195,no,0.004539957375581497
4128,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getColumnClass() method,no,undetermined,0,0,0,no,0.01162713624005616,no,0.008675841657428851,no,0.006870133516898843,no,0.006010252376118686,no,0.005388223727640223,no,0.004735755166843946,no,0.004393734591129157,no,0.004001748686552268
4129,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getColumnName() method,no,undetermined,0,0,0,no,0.011588240861454461,no,0.00856758925047666,no,0.0067714387060947906,no,0.005921909868730429,no,0.005308063142797275,no,0.004658621946186525,no,0.004320834121268147,no,0.003934321849872421
4130,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getRowCount() method,no,undetermined,0,0,0,no,0.010546975054077864,no,0.008472046528171564,no,0.006692982870177625,no,0.00584026008621138,no,0.005245106116709986,no,0.004601197943386632,no,0.0042677332668695275,no,0.0038851967854677876
4131,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ updateEnabled() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4132,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4133,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4134,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4135,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ DockPositionCellRenderer class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
4136,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4137,jEdit-4.2,WITHOUT_CLASSIFICATION,// end of subset,no,undetermined,0,0,0,no,0.007373443391517225,no,0.004778297068263727,no,0.003841710269521458,no,0.003324057204725675,no,0.002937945421512045,no,0.002572141365970803,no,0.0023642216986452373,no,0.002128322811998319
4138,jEdit-4.2,WITHOUT_CLASSIFICATION,// Read the document type name.,no,undetermined,0,0,0,no,0.0035671858627231838,no,0.0030194515498221165,no,0.002432914584338156,no,0.00208417599401698,no,0.0018872082501750092,no,0.00163684204761234,no,0.0014885449436309755,no,0.0013335104071368932
4139,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Package-private members,no,undetermined,0,0,0,no,0.011795115133740174,no,0.008900647228399745,no,0.0073063899772200834,no,0.006383381412822219,no,0.005548915577096933,no,0.00491863231756722,no,0.004584127717312632,no,0.0041743341267834015
4140,jEdit-4.2,WITHOUT_CLASSIFICATION,// 8-bit encodings,no,undetermined,0,0,0,no,0.01723142891909611,no,0.009330933767417292,no,0.007663342063823836,no,0.006714100280852726,no,0.006002215129891437,no,0.0053364499125871205,no,0.004976666749115884,no,0.004534473240333626
4141,jEdit-4.2,WITHOUT_CLASSIFICATION,// // Constants for supported encodings. //,no,undetermined,0,0,0,no,0.01322039625727639,no,0.00933574859699478,no,0.007664565000731518,no,0.006709354993484772,no,0.006013322938365769,no,0.005334227625036529,no,0.004970583222536147,no,0.004536031965094039
4142,jEdit-4.2,WITHOUT_CLASSIFICATION,// Read the ExternalIDs.,no,undetermined,0,0,0,no,0.000484962209078113,no,0.0002813516553857583,no,0.00021377332444227069,no,0.00017687779331165737,no,0.00015037902489371585,no,0.0001244139073781878,no,0.00010869053828631785,no,9.333954292461501e-05
4143,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4144,jEdit-4.2,WITHOUT_CLASSIFICATION,/*offset*/,no,undetermined,0,0,0,no,0.005024176906899454,no,0.0022655205390485866,no,0.0018041170393929041,no,0.0015331894337476124,no,0.0013413177800129152,no,0.0011504178553105291,no,0.001044636510379059,no,0.0009292938169041156
4145,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4146,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4147,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Edit mode,no,undetermined,0,0,0,no,0.005716653576191434,no,0.0042272778377968724,no,0.003406858483762368,no,0.0029783103619738034,no,0.0026481871418954184,no,0.0023273386703152547,no,0.00212996005820275,no,0.0019152622678938463
4148,jEdit-4.2,WITHOUT_CLASSIFICATION,// 16-bit encodings,no,undetermined,0,0,0,no,0.006976866131846806,no,0.004368816245056125,no,0.0035606854262840875,no,0.003095971635025914,no,0.002737858246509997,no,0.002373646664564484,no,0.002169102161712058,no,0.0019515348396849446
4149,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4150,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4151,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4152,jEdit-4.2,WITHOUT_CLASSIFICATION,// clean up old listeners,no,undetermined,0,0,0,no,0.009946383723900437,no,0.00934876537597285,no,0.007664142447740068,no,0.0067035045603036384,no,0.006017684758516094,no,0.005326510282453405,no,0.004966497662868316,no,0.004539354975061994
4153,jEdit-4.2,WITHOUT_CLASSIFICATION,// clear the static caches in BshClassManager,no,undetermined,0,0,0,no,0.0025082361082428626,no,0.004687621048071329,no,0.0033810402518862277,no,0.0034978713897083065,no,0.0031008646752830756,no,0.002705435382241383,no,0.0025468694329006457,no,0.00229991962019188
4154,jEdit-4.2,WITHOUT_CLASSIFICATION,/*len*/,no,undetermined,0,0,0,no,0.008399826160497339,no,0.00803120346987611,no,0.006583528913719037,no,0.005754142799579886,no,0.0051554274816026655,no,0.004561610464626858,no,0.0042465127895197395,no,0.003866294175364038
4155,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ sort() method,no,undetermined,0,0,0,no,0.006199527858956673,no,0.004323360079791251,no,0.0033792699507773074,no,0.002935628165028328,no,0.0026149321955112347,no,0.0022480099923448712,no,0.001871472728974868,no,0.0016807071230075191
4156,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ActionHandler class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
4157,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ _save() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4158,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isAbsolutePath() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4159,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.007297601492075787,no,0.005347811290196289,no,0.004255852656867678,no,0.003685788850906923,no,0.0031991213308538487,no,0.0028153755045401173,no,0.0025970951157709694,no,0.002345058386287859
4160,jEdit-4.2,WITHOUT_CLASSIFICATION,// 32-bit encodings,no,undetermined,0,0,0,no,0.017108825682343284,no,0.009346593573700112,no,0.007661089403047998,no,0.0067088214177286045,no,0.006004466992552789,no,0.00532316291293784,no,0.004979491287033875,no,0.004540281822559917
4161,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ _save() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4162,jEdit-4.2,WITHOUT_CLASSIFICATION,// nice and simple,no,undetermined,0,0,0,no,0.06125433089142865,no,0.009353877548978767,no,0.007659042770588967,no,0.006715817547991166,no,0.006008845647148299,no,0.005330808102604215,no,0.004979757282552492,no,0.004545672869559848
4163,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.007297601492075787,no,0.005347811290196289,no,0.004255852656867678,no,0.003685788850906923,no,0.0031991213308538487,no,0.0028153755045401173,no,0.0025970951157709694,no,0.002345058386287859
4164,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ _init() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4165,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
4166,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getRowCount() method,no,undetermined,0,0,0,no,0.010546975054077864,no,0.008472046528171564,no,0.006692982870177625,no,0.00584026008621138,no,0.005245106116709986,no,0.004601197943386632,no,0.0042677332668695275,no,0.0038851967854677876
4167,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getDefaultGroup() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4168,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4169,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Autosave interval */,no,undetermined,0,0,0,no,0.00971945596659644,no,0.009346700744430753,no,0.007663616973737134,no,0.006716977630823784,no,0.0060149193426369246,no,0.005342629917894911,no,0.004977053033277808,no,0.0045430657717939575
4170,jEdit-4.2,WITHOUT_CLASSIFICATION,// Try reading a standalone declaration,no,undetermined,0,0,0,no,0.007317205606388529,no,0.008607203214589595,no,0.006599428916789196,no,0.006694658851042347,no,0.006005621432611971,no,0.00532594499076922,no,0.0049647559527782265,no,0.004542343010254115
4171,jEdit-4.2,WITHOUT_CLASSIFICATION,// // Constants for attribute default value. //,no,undetermined,0,0,0,no,0.0020134481806051915,no,0.0016431353507825094,no,0.0013270464640995966,no,0.0011154906953196998,no,0.0009670022275086304,no,0.000830347956939598,no,0.000741479396683504,no,0.0006551239212504318
4172,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ dump() method,no,undetermined,0,0,0,no,0.009764674328517296,no,0.007451997781623769,no,0.005888849574529775,no,0.005161397587203919,no,0.0045997809375104394,no,0.004024591739832733,no,0.003726976183819471,no,0.003381698297879397
4173,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ createOptionTreeModel() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4174,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Backup on every save */,no,undetermined,0,0,0,no,0.004786457662588995,no,0.005282394711706109,no,0.00436917601711926,no,0.003768720402219604,no,0.003359017802208474,no,0.0029482550172022035,no,0.0027001201982405736,no,0.0024403633859177948
4175,jEdit-4.2,WITHOUT_CLASSIFICATION,// Read an optional version.,no,undetermined,0,0,0,no,0.0036190376368835367,no,0.003478805642598888,no,0.002791475342985951,no,0.002481246200250856,no,0.002214635088338734,no,0.0019171210994730758,no,0.001750053734551629,no,0.0015712695946053432
4176,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ GlobalOptions constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
4177,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4178,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4179,jEdit-4.2,WITHOUT_CLASSIFICATION,// Read the version.,no,undetermined,0,0,0,no,0.000970164017075181,no,0.0009975359241682412,no,0.0007813732141911619,no,0.0006995445294546042,no,0.0006075860656515965,no,0.0005161255404971708,no,0.00045910181565043126,no,0.00040369417441886554
4180,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ insertAtColumn() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4181,jEdit-4.2,WITHOUT_CLASSIFICATION,"// don't break jEdit core and plugins! //throw new InterpreterError(""null variable value"");",no,undetermined,0,0,0,no,0.006812997430095487,no,0.00933485131035517,no,0.007645044279149155,no,0.006702076839074966,no,0.006018849226313793,no,0.0053209369011913525,no,0.004963461558762602,no,0.004525417516653031
4182,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ActionHandler class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
4183,jEdit-4.2,WITHOUT_CLASSIFICATION,// Insert code to update the plugin managers list here later,no,undetermined,0,0,0,no,0.029564033643028818,no,0.009339942166457919,no,0.0076503084138005405,no,0.006709230652950385,no,0.006012013621744905,no,0.005346907129799823,no,0.0049763936588700704,no,0.00453551797424245
4184,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Backup count */,no,undetermined,0,0,0,no,0.0035116696831937804,no,0.003078985795220057,no,0.0024329655176512804,no,0.0020736543547608234,no,0.0018309276390180143,no,0.001580329747599206,no,0.001423696933791936,no,0.0012733335523339147
4185,jEdit-4.2,WITHOUT_CLASSIFICATION,// may have been axed previously,no,undetermined,0,0,0,no,0.008737201684005302,no,0.007167229232588337,no,0.0058100949428868945,no,0.005226656966863187,no,0.005106473685042529,no,0.004514382793097738,no,0.004189451216368918,no,0.0038121129013847783
4186,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Backup directory */,no,undetermined,0,0,0,no,0.0007191878464611124,no,0.0005808117783590306,no,0.0004513369013222815,no,0.00037876203484222393,no,0.0003235713016478069,no,0.00027340644641986713,no,0.0002370922289053452,no,0.00020623792624344548
4187,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ remove() method,no,undetermined,0,0,0,no,0.032651254876299385,no,0.009345650137418823,no,0.0076580228358185615,no,0.006707677319438416,no,0.006015363606437639,no,0.005333278915546183,no,0.004972845852976504,no,0.004541276786359285
4188,jEdit-4.2,WITHOUT_CLASSIFICATION,// Try reading an encoding declaration.,no,undetermined,0,0,0,no,0.004736181691795906,no,0.005973838838759628,no,0.0045043450234759,no,0.0038719140903447475,no,0.0034689473160983875,no,0.00303577061353583,no,0.002775147951077511,no,0.0025127782691681494
4189,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Download source */,no,undetermined,0,0,0,no,0.0016844794231540877,no,0.0014397143145001622,no,0.001180263247422741,no,0.0009996698302011605,no,0.0008626371241250574,no,0.0007330852882266104,no,0.0006552644452947456,no,0.0005784358004384386
4190,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ remove() method,no,undetermined,0,0,0,no,0.032651254876299385,no,0.009345650137418823,no,0.0076580228358185615,no,0.006707677319438416,no,0.006015363606437639,no,0.005333278915546183,no,0.004972845852976504,no,0.004541276786359285
4191,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4192,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ FloatingWindowContainer constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
4193,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getColumnClass() method,no,undetermined,0,0,0,no,0.01162713624005616,no,0.008675841657428851,no,0.006870133516898843,no,0.006010252376118686,no,0.005388223727640223,no,0.004735755166843946,no,0.004393734591129157,no,0.004001748686552268
4194,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isCellEditable() method,no,undetermined,0,0,0,no,0.011581011270577568,no,0.008549091573028897,no,0.006754625520801986,no,0.0059068617440503415,no,0.005294408265647465,no,0.004645489344585516,no,0.004308427132482719,no,0.003922847943162081
4195,jEdit-4.2,WITHOUT_CLASSIFICATION,// boolean,no,undetermined,0,0,0,no,1.565148262456485e-05,no,2.1023983445486666e-05,no,1.5106399465596732e-05,no,1.1942409655525056e-05,no,9.775745996520854e-06,no,7.742336921301281e-06,no,6.348402635166027e-06,no,5.207036023644776e-06
4196,jEdit-4.2,WITHOUT_CLASSIFICATION,// special primitive types,no,undetermined,0,0,0,no,0.0013294967319257992,no,0.0031168218236451045,no,0.002517853344722641,no,0.0020865409983917738,no,0.0018416365400542255,no,0.0015938598568540966,no,0.0014468568350754505,no,0.0012944169605151588
4197,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ BrowserOptionPane constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
4198,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Abbrev class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
4199,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4200,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4201,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ contentInserted() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4202,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4203,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4204,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.007297601492075787,no,0.005347811290196289,no,0.004255852656867678,no,0.003685788850906923,no,0.0031991213308538487,no,0.0028153755045401173,no,0.0025970951157709694,no,0.002345058386287859
4205,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4206,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ dispose() method,no,undetermined,0,0,0,no,0.008280241546445568,no,0.005994267448947062,no,0.004726040803578573,no,0.004148625207916632,no,0.003706295871996812,no,0.003229920821781232,no,0.0029749731290093246,no,0.002691571036676731
4207,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
		For serialization.
		Don't serialize non-serializable objects.
	*/",no,undetermined,0,0,0,no,0.015785915412244875,no,0.009331550395924131,no,0.007660965252107164,no,0.0067069017519570465,no,0.005998699021139109,no,0.0053291802860699995,no,0.004972317381338113,no,0.004539405675891531
4208,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ transactionComplete() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4209,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Remove class,no,undetermined,0,0,0,no,0.004359535063319619,no,0.009350260210086338,no,0.007649034609712257,no,0.0067155196395860105,no,0.006009151297076775,no,0.005330667181433257,no,0.004978664666811574,no,0.004536595325925265
4210,jEdit-4.2,WITHOUT_CLASSIFICATION,// ok?,no,undetermined,0,0,0,no,2.5426710544796256e-05,no,3.203357471564388e-05,no,2.3809784186512616e-05,no,1.9010814481768667e-05,no,1.5600474314051332e-05,no,1.133331160259049e-05,no,9.33537577592192e-06,no,7.720640327374193e-06
4211,jEdit-4.2,WITHOUT_CLASSIFICATION,/*squeltch*/,no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4212,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
         * Setting up the unzftab entries here is not strictly
         * necessary, but it does save having to do it later
         * in a separate pass, and so saves a block's worth of
         * cache misses.
         */",no,undetermined,0,0,0,no,0.009712225619369973,no,0.009317443770334879,no,0.007658305557324546,no,0.006714999510608318,no,0.006005654087341734,no,0.005328185719555197,no,0.0049730153547363565,no,0.004537603087108203
4213,jEdit-4.2,WITHOUT_CLASSIFICATION,/*squeltch*/,no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
4214,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getMode() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4215,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getAutosaveFile() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
4216,jEdit-4.2,WITHOUT_CLASSIFICATION,// Cache unqualified names to prevent import check again,no,undetermined,0,0,0,no,0.018328564880050115,no,0.009338174236962858,no,0.007653156560260473,no,0.006710695302476228,no,0.006016982094449262,no,0.005342320004898748,no,0.004969435830385959,no,0.004535339999021737
4217,jEdit-4.2,WITHOUT_CLASSIFICATION,"// for now, since all browser actions are // written in beanshell we set the 'browser' // variable directly.",no,undetermined,0,0,0,no,0.009191349718597216,no,0.006039583630453772,no,0.004642468514553099,no,0.004002053629671893,no,0.003584652720247041,no,0.0031845078188636328,no,0.0029544401909832037,no,0.0026731699093122717
4218,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ sort() method,no,undetermined,0,0,0,no,0.006199527858956673,no,0.004323360079791251,no,0.0033792699507773074,no,0.002935628165028328,no,0.0026149321955112347,no,0.0022480099923448712,no,0.001871472728974868,no,0.0016807071230075191
4219,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ AbbrevCompare class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
