,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba
6131,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isLineHighlightEnabled() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6132,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineHighlightColor() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6133,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6134,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6135,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isFractionalFontMetricsEnabled() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6136,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6137,jEdit-4.2,WITHOUT_CLASSIFICATION,// START OF STRING OPERATOR //  \A if RE_STRING_ANCHORS is set,no,undetermined,0,0,0,no,0.0007621724578089608,no,0.003726652729735387,no,0.0023754729029264905,no,0.0020434033985633447,no,0.0017344907902900745,no,0.0015362537971241933
6138,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isWrapGuidePainted() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6139,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Load the global catalog,no,undetermined,0,0,0,no,0.0034516895102660178,no,0.0031130489947505504,no,0.0023973710994150566,no,0.0021512855727069307,no,0.0018540087209816842,no,0.0016552186797100987
6140,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ unloadPluginJARWithDialog() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6141,jEdit-4.2,WITHOUT_CLASSIFICATION,// dubious? //setFirstLine(0);,no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6142,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getToolTipText() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6143,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getZipFile() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6144,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getDependentPlugins() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6145,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getFontRenderContext() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6146,jEdit-4.2,WITHOUT_CLASSIFICATION,// create dummy catalog,no,undetermined,0,0,0,no,0.00393610778541581,no,0.005732056498567601,no,0.004459224546887648,no,0.004101300543476007,no,0.0035735154503670373,no,0.0032110398443879478
6147,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Getters and setters,no,undetermined,0,0,0,no,0.004450901464296988,no,0.006293975289622754,no,0.005135999623572482,no,0.004767827850792709,no,0.004179462361535274,no,0.00377115562059979
6148,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setFont() method,no,undetermined,0,0,0,no,0.0013978751024328387,no,0.0012425833958214312,no,0.0007922521885836753,no,0.0007714225569410419,no,0.0006465558157576497,no,0.0005474768430454522
6149,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addExtension() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6150,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getExtensions() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6151,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineText() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6152,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ updateRenderingHints() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6153,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6154,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getPlugin() method,no,undetermined,0,0,0,no,0.005514281545031593,no,0.003048975892530431,no,0.0022652335514112667,no,0.0021731528002527623,no,0.0018288197351386854,no,0.0015835381217261637
6155,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6156,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getBuffer() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6157,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6158,jEdit-4.2,WITHOUT_CLASSIFICATION,"/* Try to guess the eventual size to avoid unnecessary
		 * copying */",no,undetermined,0,0,0,no,0.00711170110999244,no,0.006912287529820359,no,0.0052917885136097905,no,0.005085999287103986,no,0.0041456764450681395,no,0.0036698560063947684
6159,jEdit-4.2,WITHOUT_CLASSIFICATION,// should try to use this as little as possible.,no,undetermined,0,0,0,no,0.1006700407130794,no,0.1394552839454211,no,0.12846414469855583,no,0.10192376675994545,no,0.09429354812082577,no,0.005614963829867724
6160,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Paint line highlight and collapsed fold highlight,no,undetermined,0,0,0,no,0.004111129777894495,no,0.006292786829576711,no,0.004296370679352948,no,0.0036496720527143226,no,0.0031782650228021564,no,0.002847501869991132
6161,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ PaintLineBackground class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
6162,jEdit-4.2,WITHOUT_CLASSIFICATION,// minimise access$ methods,no,undetermined,0,0,0,no,0.004254502629349828,no,0.007952933398830842,no,0.004171733476993413,no,0.004173070066209294,no,0.00362523127276217,no,0.003248682935359731
6163,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setCaretBlinkEnabled() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6164,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getDisplayManager() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6165,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getClassLoader() method,no,undetermined,0,0,0,no,0.011128835417193703,no,0.01104248457946202,no,0.007631026356149641,no,0.0070986274308434735,no,0.006211484082188436,no,0.005602867626990425
6166,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ checkDependencies() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6167,jEdit-4.2,WITHOUT_CLASSIFICATION,//horizontal.setBorder(null);,no,undetermined,0,0,0,no,0.0023430469693859523,no,0.004100136364928293,no,0.002914581496864451,no,0.0027024080099005672,no,0.002324209917584434,no,0.002077145327534792
6168,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ PaintSelection class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
6169,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Add some event listeners,no,undetermined,0,0,0,no,0.022851921552730595,no,0.011032603181423996,no,0.007635241409933273,no,0.007079722683973492,no,0.006207811763612406,no,0.0055993499644266306
6170,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6171,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ PaintText class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
6172,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Initialize the GUI,no,undetermined,0,0,0,no,0.0005811416509751501,no,0.000665255778276462,no,0.00045005903123111166,no,0.00042678646393170313,no,0.00035223309758665596,no,0.00030400123777980835
6173,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ PaintCaret class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
6174,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getBrowserActionSet() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6175,jEdit-4.2,WITHOUT_CLASSIFICATION,// NON-DIGIT OPERATOR //  \D,no,undetermined,0,0,0,no,0.0008614298355717416,no,0.003033858211077007,no,0.0023676519993028784,no,0.0020524177189337124,no,0.0017566036126419045,no,0.0015547358080800955
6176,jEdit-4.2,WITHOUT_CLASSIFICATION,// NEWLINE ESCAPE //  \n,no,undetermined,0,0,0,no,0.004927143919604989,no,0.006189790893543259,no,0.00482177915174076,no,0.00468682778139782,no,0.00405593529988247,no,0.0036311315553386745
6177,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getActions() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6178,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getPainter() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6179,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setQuickCopyEnabled() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6180,jEdit-4.2,WITHOUT_CLASSIFICATION,"// some plugins add stuff in a ""right-hand"" gutter",no,undetermined,0,0,0,no,0.022968596615428365,no,0.011061624131023696,no,0.007616311741781316,no,0.007091264123789204,no,0.006202342606440421,no,0.005612284173883838
6181,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getActionSet() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6182,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getGutter() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6183,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getElectricScroll() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6184,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isQuickCopyEnabled() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6185,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6186,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6187,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setFirstPhysicalLine() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6188,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getDragAndDropCallback() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6189,jEdit-4.2,WITHOUT_CLASSIFICATION,// make all buttons the same size,no,undetermined,0,0,0,no,0.013593322769163646,no,0.008474181419066787,no,0.005753023444823278,no,0.005642605851917579,no,0.004902840989052604,no,0.004445270206000396
6190,jEdit-4.2,WITHOUT_CLASSIFICATION,// prev and next buttons are on the right,no,undetermined,0,0,0,no,0.06264888545705763,no,0.01105403995296527,no,0.007633293173163108,no,0.0070875124330880435,no,0.006195451160743383,no,0.005601616247510006
6191,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Get ready,no,undetermined,0,0,0,no,0.004361932919000368,no,0.0065373113838719625,no,0.004960382639937001,no,0.004660791131219903,no,0.004022697010724828,no,0.003608977214488269
6192,jEdit-4.2,WITHOUT_CLASSIFICATION,// JEditTextArea.scrollTo() needs this to simplify // its code,no,undetermined,0,0,0,no,0.05789630663246389,no,0.011057445120064723,no,0.007627523073776382,no,0.007094774932023287,no,0.006213673756566943,no,0.005614529744841608
6193,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getScreenLineStartOffset() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6194,jEdit-4.2,WITHOUT_CLASSIFICATION,"//{{{ ensure we don't have empty space at the bottom or top, etc",no,undetermined,0,0,0,no,0.001662926256251393,no,0.0010141747342151711,no,0.0007213050834074547,no,0.0006400453138281071,no,0.0005328962294274703,no,0.0004643781650399767
6195,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6196,jEdit-4.2,WITHOUT_CLASSIFICATION,// we have to be careful,no,undetermined,0,0,0,no,0.005715620904967289,no,0.003437085115669913,no,0.002295999960352159,no,0.0021592760955526148,no,0.0018607355293735986,no,0.001659122152569168
6197,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setDragInProgress() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6198,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getPath() method,no,undetermined,0,0,0,no,0.01275360957692621,no,0.011023541975713596,no,0.007633095173599431,no,0.007093194577219425,no,0.0061925364410793365,no,0.005611300995074397
6199,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getFirstLine() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6200,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setHorizontalOffset() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6201,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6202,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6203,jEdit-4.2,WITHOUT_CLASSIFICATION,// cancel button goes on far left,no,undetermined,0,0,0,no,0.008295015262538006,no,0.008989720808045434,no,0.0065127308051192625,no,0.00599665984906953,no,0.005229339003134726,no,0.004816558379010671
6204,jEdit-4.2,WITHOUT_CLASSIFICATION,// unsafe caching of types,no,undetermined,0,0,0,no,0.006434091055667606,no,0.008703714533910454,no,0.00763693425408828,no,0.006960223668253231,no,0.006041384897706718,no,0.005457376450922489
6205,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ scrollDownLine() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6206,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getBuiltInActionSet() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6207,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6208,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ scrollUpLine() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6209,jEdit-4.2,WITHOUT_CLASSIFICATION,// END OF STRING OPERATOR //  \Z,no,undetermined,0,0,0,no,0.0031561370396095785,no,0.009816131071458675,no,0.006553886788792073,no,0.006020881540227615,no,0.005246317904473652,no,0.004710591632512379
6210,jEdit-4.2,WITHOUT_CLASSIFICATION,// not a special character,no,undetermined,0,0,0,no,0.00149096808967386,no,0.0015215203811895237,no,0.0011426994370849848,no,0.0011486927485167837,no,0.0009685555658072361,no,0.000856173674704476
6211,jEdit-4.2,WITHOUT_CLASSIFICATION,// end while,no,undetermined,0,0,0,no,0.011769858633645205,no,0.007245617625849572,no,0.00444104972429501,no,0.004159093057470936,no,0.0037921096805107633,no,0.003396001342696388
6212,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ removeScrollListener() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6213,jEdit-4.2,WITHOUT_CLASSIFICATION,// Trivial case,no,undetermined,0,0,0,no,0.0009312485997367019,no,0.0014055731556402665,no,0.0011031321009226337,no,0.0010165005633310832,no,0.0008515037167358807,no,0.00074507589905836
6214,jEdit-4.2,WITHOUT_CLASSIFICATION,// Overrides REToken.setUncle,no,undetermined,0,0,0,no,0.001107766013103421,no,0.0023870193132349846,no,0.0019452355633117638,no,0.001842355227836811,no,0.001570356056914831,no,0.0014451534722125803
6215,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6216,jEdit-4.2,WITHOUT_CLASSIFICATION,// to deal with empty subexpressions,no,undetermined,0,0,0,no,0.030210966867022113,no,0.011035317024307227,no,0.007622765551785845,no,0.007083318915300625,no,0.006203843666675607,no,0.005602248809894904
6217,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineLength() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6218,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Scroll vertically,no,undetermined,0,0,0,no,0.00511288472434422,no,0.011032174611492074,no,0.007638695111763481,no,0.007095142134606204,no,0.006210590223577114,no,0.0055983338869398935
6219,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Convenience methods,no,undetermined,0,0,0,no,0.0017539019682344162,no,0.0017082419291162164,no,0.0012502063083810048,no,0.0011469342332492342,no,0.0009737784173109295,no,0.0008595249949090374
6220,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ invalidateScreenLineRange() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6221,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Initialize server,no,undetermined,0,0,0,no,0.0025972249517183838,no,0.0029461587535144305,no,0.00201708455409599,no,0.0018961542394040345,no,0.001614057924142185,no,0.0014244109877205055
6222,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6223,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getScreenLineOfOffset() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6224,jEdit-4.2,WITHOUT_CLASSIFICATION,// Buffer sort,no,undetermined,0,0,0,no,0.0011694179749246413,no,0.0015077244050630922,no,0.001071206309422784,no,0.0010465893693362715,no,0.0008756786932418012,no,0.0007685539632770905
6225,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6226,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Initialize Java 1.4-specific code,no,undetermined,0,0,0,no,0.0020356532085065797,no,0.003390817821421044,no,0.0024428925853056368,no,0.0023134681389201384,no,0.0019750335052109384,no,0.0017533611209303503
6227,jEdit-4.2,WITHOUT_CLASSIFICATION,// Give the static space its class static import // important to do this after all classes are defined,no,undetermined,0,0,0,no,0.002042326938283977,no,0.007364054873760405,no,0.005181095411715472,no,0.004430240898035025,no,0.0038518082571785683,no,0.003442199525038556
6228,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6229,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6230,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6231,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ offsetToXY() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6232,jEdit-4.2,WITHOUT_CLASSIFICATION,//case 3:,no,undetermined,0,0,0,no,0.004219709891513643,no,0.009070914486369633,no,0.006936616113807573,no,0.00639822862520504,no,0.0056086723556731085,no,0.005060654458666924
6233,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ invalidateLine() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6234,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineEndOffset() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6235,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineOfOffset() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6236,jEdit-4.2,WITHOUT_CLASSIFICATION,/*onlyStatic*/,no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
6237,jEdit-4.2,WITHOUT_CLASSIFICATION,// to hide line highlight if selections are being added later on,no,undetermined,0,0,0,no,0.012494080161960902,no,0.009149582521631023,no,0.007621715176070407,no,0.007099043091684686,no,0.006208312834002261,no,0.005610712712492081
6238,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineStartOffset() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
6239,jEdit-4.2,WITHOUT_CLASSIFICATION,// handle pathological case of zero-length match,no,undetermined,0,0,0,no,0.06339277286313928,no,0.011024675629375957,no,0.00764454999301062,no,0.007096276611574101,no,0.00619602986735361,no,0.0055938279127418795
6240,jEdit-4.2,WITHOUT_CLASSIFICATION,// Note the start of this subexpression,no,undetermined,0,0,0,no,0.0030866561909742973,no,0.0070236747503634655,no,0.005163403230067439,no,0.0045868157603590936,no,0.004001086322751803,no,0.003601287458481463
6241,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
