,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba,svm_pred_8,svm_pred_8_proba,svm_pred_9,svm_pred_9_proba,svm_pred_10,svm_pred_10_proba,svm_pred_11,svm_pred_11_proba
5103,argouml,WITHOUT_CLASSIFICATION,/* This should not happen. */,no,undetermined,0,0,0,no,0.0029567453286158786,no,0.004368690624035998,no,0.0045760383919835,no,0.0036103423018718065,no,0.003619363764186127,no,0.0033306939067365014,no,0.0031753806108719166,no,0.003012889561490999,no,0.002816716825659949,no,0.002700787261997428,no,0.0027227357846847378,no,0.0025374388786917534
5104,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.KeyListener#keyTyped(java.awt.event.KeyEvent)
     */",no,undetermined,0,0,0,no,0.0030599674341526962,no,0.0004887489155334789,no,0.0002836237254260758,no,0.00018212628788903898,no,0.00017168983356062844,no,0.0001542042232633505,no,0.0001497381924679939,no,0.00013656142941011375,no,0.00011311543637983581,no,0.00011304131165088405,no,0.00011329920893635239,no,0.0001026836662795635
5105,argouml,WITHOUT_CLASSIFICATION,"// Expressions are DataTypes, not independent model elements // be careful not to reuse them",no,undetermined,0,0,0,no,0.0341629383211412,no,0.015472941696858887,no,0.013206551081315906,no,0.011527032488446016,no,0.011065953441043717,no,0.010492464257717172,no,0.010307190028476621,no,0.009690336135357816,no,0.009254399055146864,no,0.008919659999213828,no,0.008887933174317873,no,0.008480757483040734
5106,argouml,WITHOUT_CLASSIFICATION,"// The following test can cause trouble with // links, because links are accepted as // directories, even if they link files. Links // could also result in infinite loops. For this // reason we don't do this traversing recursively.",no,undetermined,0,0,0,no,0.14491052122727685,no,0.01834982154622224,no,0.013199350811090438,no,0.011534138768989443,no,0.01108647484599098,no,0.010501004836950522,no,0.01029251957002528,no,0.00971375250510336,no,0.009247048397987914,no,0.008913363563703135,no,0.008865129506764205,no,0.008480292091769502
5107,argouml,WITHOUT_CLASSIFICATION,// We need to to this otherwise there is no notification // and diagram isn't change,no,undetermined,0,0,0,no,0.054798189232729964,no,0.015459275655335683,no,0.01319843800569083,no,0.011502620505133194,no,0.011072486198658684,no,0.010464336976403392,no,0.010282576434910339,no,0.00970517996095168,no,0.009250454081471194,no,0.008922045486290728,no,0.008872959474593342,no,0.008491647375899743
5108,argouml,WITHOUT_CLASSIFICATION,"// ScopeKind, VisibilityKind, PseudostateKind, etc // Doesn't include Boolean though, despite what UML 1.4 spec says",no,undetermined,0,0,0,no,0.0015044596383940614,no,0.0028068043157988298,no,0.001539770129959696,no,0.0010573130675905634,no,0.0010871449448595625,no,0.0009879187851009887,no,0.0009648706432890953,no,0.0008851412390071115,no,0.0007900864342687357,no,0.000787262429527448,no,0.0007858487025766732,no,0.0007148379029714957
5109,argouml,WITHOUT_CLASSIFICATION,// needed for notification,no,undetermined,0,0,0,no,0.026986436569956005,no,0.009054422670504549,no,0.007005451658970129,no,0.005440275322259055,no,0.005201661620406304,no,0.004833970380790521,no,0.00470420085998531,no,0.004431999915122666,no,0.004121018449037614,no,0.003851812724440524,no,0.0038843950374130853,no,0.0037099406368682982
5110,argouml,WITHOUT_CLASSIFICATION,"// Because we map both ends of an association we'll see many // names twice //                LOG.log(Level.FINE, ""Duplicate property name found - {0}:{1}"", new Object[]{typeName, propertyName});",no,undetermined,0,0,0,no,0.009157136129318295,no,0.015435685307524084,no,0.013199078034628395,no,0.011525254397965291,no,0.011072045424567073,no,0.010500338125809555,no,0.01028806777647468,no,0.009695120998816158,no,0.009245379221763257,no,0.00892538708052418,no,0.008891207817170491,no,0.008479829677161488
5111,argouml,WITHOUT_CLASSIFICATION,//,no,undetermined,0,0,0,no,0.0029271942769723554,no,0.0033722004595027866,no,0.0024779099253856443,no,0.0018865908410966841,no,0.001816380884966298,no,0.0016622934527574938,no,0.0016460242369017997,no,0.0015264274654111913,no,0.0013665340194368672,no,0.001334559360482306,no,0.001326575453158561,no,0.001236489088507264
5112,argouml,WITHOUT_CLASSIFICATION,// This is an expensive method that we should ensure is called // rarely. Hence info level to track easily.,no,undetermined,0,0,0,no,0.18468276402496142,no,0.21849251589732752,no,0.2162945306057,no,0.2719226987930091,no,0.2590853698713209,no,0.2545838624203581,no,0.23974296525886582,no,0.2430991354086606,no,0.25559099548383263,no,0.23922049732054496,no,0.24089267620467392,no,0.22022336265614173
5113,argouml,WITHOUT_CLASSIFICATION,// determine if metaType is a valid element for container,no,undetermined,0,0,0,no,0.0053580889963050085,no,0.0035664952805551154,no,0.0025514692516468954,no,0.0017972133937878413,no,0.0016673788328002467,no,0.0015575440699224995,no,0.0015409615705514012,no,0.0013980285044103737,no,0.001206115648088183,no,0.0011422988766768944,no,0.001158656776341028,no,0.0010719802344898548
5114,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCommonBehaviorFactory()
     */",no,undetermined,0,0,0,no,0.0018310406966558844,no,0.0007590541534819618,no,0.0005290712558968152,no,0.00034904986485619104,no,0.0003536382096488008,no,0.0003368909295361142,no,0.0003418962938969239,no,0.00030806776882172864,no,0.0002625075266417249,no,0.00025437444235751523,no,0.00025102172401396497,no,0.00023161224320950526
5115,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBoxModel#getSelectedModelElement()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5116,argouml,WITHOUT_CLASSIFICATION,// Layout,no,undetermined,0,0,0,no,0.0012931463420287521,no,0.0038065738992904105,no,0.0028684789959008065,no,0.002626789248665328,no,0.002645214356869399,no,0.0024612240394830142,no,0.002482681267522035,no,0.0023100261609692754,no,0.0020666594632574344,no,0.002056958275639517,no,0.0020330419868547145,no,0.0018948707827606606
5117,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBoxModel#isValidElement(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.003826246002190922,no,0.0013376833964957428,no,0.000923165739209319,no,0.0005905321995877143,no,0.0005439867748116202,no,0.00048469308389802407,no,0.00048282538716477207,no,0.00044337850806000257,no,0.0003795823511718845,no,0.0003691044070168084,no,0.0003681507540230489,no,0.0003354543219672107
5118,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mouseExited(java.awt.event.MouseEvent)
     */",no,undetermined,0,0,0,no,0.003093798641011625,no,0.0009434450757773408,no,0.0005663742730315238,no,0.00037653770035618416,no,0.0003530131914872745,no,0.0003186717977057223,no,0.0003108492490870308,no,0.00028527204921310455,no,0.00024145258672621968,no,0.00023607827559165713,no,0.00023092739730153365,no,0.00021144149648908458
5119,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#setExpression(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.003826246002190922,no,0.0013376833964957428,no,0.000923165739209319,no,0.0005905321995877143,no,0.0005439867748116202,no,0.00048469308389802407,no,0.00048282538716477207,no,0.00044337850806000257,no,0.0003795823511718845,no,0.0003691044070168084,no,0.0003681507540230489,no,0.0003354543219672107
5120,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mouseReleased(java.awt.event.MouseEvent)
     */",no,undetermined,0,0,0,no,0.003083710454388698,no,0.0009055160593669323,no,0.0005405994234487185,no,0.0003579467514652728,no,0.00033534784552231953,no,0.0003025602557893885,no,0.000295120480426226,no,0.00027078659226573414,no,0.000228796369666104,no,0.0002237511869078874,no,0.00021882575716841105,no,0.0002002115998220852
5121,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#newExpression()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5122,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#makeSelection()
     */",no,undetermined,0,0,0,no,0.00227795320953772,no,0.009254119394931615,no,0.007851888114896103,no,0.006147537662166681,no,0.006050927142716069,no,0.005649288988588521,no,0.005432759320073319,no,0.005029622796237992,no,0.004663007906841471,no,0.004487298027526796,no,0.00455170863861479,no,0.004363797028192965
5123,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5124,argouml,WITHOUT_CLASSIFICATION,// Language has changed,no,undetermined,0,0,0,no,0.0003064169863144775,no,0.00023829950193825932,no,0.00024207041734718556,no,0.0001880271665005185,no,0.00034810726002696053,no,0.00032526238188569537,no,0.000392986262277633,no,0.00032705575043611427,no,0.0002778072736764547,no,0.00029285395279839295,no,0.00028654378797325966,no,0.0002572921670087584
5125,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
5126,argouml,WITHOUT_CLASSIFICATION,"// Translator.localize(""button.move-down"")",no,undetermined,0,0,0,no,0.001961030009298314,no,0.00021883205224984905,no,0.0001293840391791549,no,7.596328564195717e-05,no,7.644536945082364e-05,no,6.61652563639517e-05,no,6.745938720084194e-05,no,6.17137089591636e-05,no,5.082607713717264e-05,no,5.151427003862339e-05,no,0.0002161013712617524,no,0.00019485767275934798
5127,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#getExpression()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5128,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
5129,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#setExpression(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.003826246002190922,no,0.0013376833964957428,no,0.000923165739209319,no,0.0005905321995877143,no,0.0005439867748116202,no,0.00048469308389802407,no,0.00048282538716477207,no,0.00044337850806000257,no,0.0003795823511718845,no,0.0003691044070168084,no,0.0003681507540230489,no,0.0003354543219672107
5130,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getSystemTextFont()
     */",no,undetermined,0,0,0,no,0.002549138681725864,no,0.0030671267482085345,no,0.0023238371244376573,no,0.0017243353567946546,no,0.001649432772102812,no,0.0015003289323027344,no,0.0014812114948692546,no,0.0013863916146528163,no,0.0012363218181212425,no,0.0012261226911628547,no,0.0012161898650604164,no,0.001135180770867552
5131,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#newExpression()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5132,argouml,WITHOUT_CLASSIFICATION,// not in UML1.4,no,undetermined,0,0,0,no,0.012108944191836668,no,0.00010370779366742193,no,6.158403266908315e-05,no,3.5125420616362886e-05,no,3.3640003823182103e-05,no,2.8765687205527607e-05,no,2.89131924217672e-05,no,2.65849363126191e-05,no,2.0734906172546517e-05,no,2.0818874961938147e-05,no,2.0226736702109163e-05,no,1.7730182495212167e-05
5133,argouml,WITHOUT_CLASSIFICATION,// fill the list with items,no,undetermined,0,0,0,no,0.0013243479353747382,no,0.0006045740180139173,no,0.0003656025536566353,no,0.00023754371366681198,no,0.000209874237679534,no,0.00017809831932013887,no,0.00018260646991885053,no,0.00017141250436373948,no,0.0001423218897045953,no,0.00013322788803487402,no,0.0001314696063816903,no,0.0001165351308960997
5134,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCollaborationsHelper()
     */",no,undetermined,0,0,0,no,0.0018310406966558844,no,0.0007590541534819618,no,0.0005290712558968152,no,0.00034904986485619104,no,0.0003536382096488008,no,0.0003368909295361142,no,0.0003418962938969239,no,0.00030806776882172864,no,0.0002625075266417249,no,0.00025437444235751523,no,0.00025102172401396497,no,0.00023161224320950526
5135,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBoxModel#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
5136,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an ObjectFlowState to contain,no,undetermined,0,0,0,no,0.01797114007219963,no,0.008964163145703506,no,0.007141785681543121,no,0.0058010542069672115,no,0.005479171603282764,no,0.00513899629383194,no,0.005726671027453446,no,0.005273517453218351,no,0.0049174640319090464,no,0.00529430936873214,no,0.0052513192211431125,no,0.005005483378179677
5137,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBoxModel#getSelectedModelElement()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5138,argouml,WITHOUT_CLASSIFICATION,// Commit our transaction,no,undetermined,0,0,0,no,0.0008361557014945149,no,0.0015681636027006912,no,0.0011479933827363128,no,0.0008072618738915748,no,0.0008101337202284134,no,0.0007479887148481831,no,0.0007545715590943118,no,0.0007104252757912451,no,0.0006161994858162014,no,0.0006098332755055477,no,0.0006031329489335947,no,0.0005565876016058363
5139,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
5140,argouml,WITHOUT_CLASSIFICATION,"/*
     * Used by the copy functions. Do not call this function directly.
     * 
     * @param source
     *            The stereotype to copy from.
     * @param target
     *            The object becoming a copy.
     */",no,undetermined,0,0,0,no,0.11195408101835576,no,0.015073564869052354,no,0.005997071534781911,no,0.003589362260062269,no,0.0036525029511160017,no,0.003396907099361498,no,0.003395472519986096,no,0.0032500608674552295,no,0.002992803517570669,no,0.0030916590051143825,no,0.0029930436305916396,no,0.002899761993219578
5141,argouml,WITHOUT_CLASSIFICATION,"// in UML2, the target is already the ""expression"" (Opaque...)",no,undetermined,0,0,0,no,0.0022348478318038895,no,0.003253829367403375,no,0.0015899112341930769,no,0.0011416941691658195,no,0.0011653248437241716,no,0.001237056235356211,no,0.00121620118609653,no,0.0011827932214858875,no,0.001054026201000834,no,0.0010003813630592017,no,0.0009933207640609324,no,0.000924698082642373
5142,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.DirectionKind#getInOutParameter()
     */",no,undetermined,0,0,0,no,0.0018310406966558844,no,0.0007590541534819618,no,0.0005290712558968152,no,0.00034904986485619104,no,0.0003536382096488008,no,0.0003368909295361142,no,0.0003418962938969239,no,0.00030806776882172864,no,0.0002625075266417249,no,0.00025437444235751523,no,0.00025102172401396497,no,0.00023161224320950526
5143,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5144,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.util.List#lastIndexOf(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.0019887498917962715,no,0.004924125753351363,no,0.0036697859797341593,no,0.0026173778496884313,no,0.0024345198588202888,no,0.002228391240468145,no,0.0021163067737026272,no,0.0019578288776321575,no,0.001763235924880405,no,0.0017179413215871369,no,0.0017002536816087938,no,0.0016033235708070594
5145,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5146,argouml,WITHOUT_CLASSIFICATION,// Arbitrary settings - not used used for testing,no,undetermined,0,0,0,no,0.2597942028345678,no,0.1075465823877161,no,0.07381877632127891,no,0.011530820505916504,no,0.011070936442007639,no,0.010459963920014144,no,0.010281551992886459,no,0.009677352217772458,no,0.009248910596261343,no,0.008901781186307285,no,0.008886012646782774,no,0.008471207049865231
5147,argouml,WITHOUT_CLASSIFICATION,"// Expressions are DataTypes, not independent model elements // be careful not to reuse them",no,undetermined,0,0,0,no,0.0341629383211412,no,0.015472941696858887,no,0.013206551081315906,no,0.011527032488446016,no,0.011065953441043717,no,0.010492464257717172,no,0.010307190028476621,no,0.009690336135357816,no,0.009254399055146864,no,0.008919659999213828,no,0.008887933174317873,no,0.008480757483040734
5148,argouml,WITHOUT_CLASSIFICATION,// Add the diagram as a listener to the namespace so // that when the namespace is removed the diagram is deleted also.,no,undetermined,0,0,0,no,0.049496302835867895,no,0.0023025590563697518,no,0.0013794468693321404,no,0.0009349410121979381,no,0.0007953101918547162,no,0.0007420609717006541,no,0.0006768567646420696,no,0.0006139835080668494,no,0.0004394103872752182,no,0.00041116450899405317,no,0.00039888561894175427,no,0.0003678416619064074
5149,argouml,WITHOUT_CLASSIFICATION,// make it stretch vertically,no,undetermined,0,0,0,no,0.003742021987200102,no,0.015455868634292987,no,0.013194099080328585,no,0.011502978906572313,no,0.011087097567115707,no,0.010506152027567175,no,0.01029377445701561,no,0.00967715223012518,no,0.00927000632573276,no,0.00890348824383874,no,0.008890836005604889,no,0.00850026102865749
5150,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an AssociationRole to contain,no,undetermined,0,0,0,no,0.01797114007219963,no,0.008964163145703506,no,0.007141785681543121,no,0.0058010542069672115,no,0.005479171603282764,no,0.00513899629383194,no,0.005726671027453446,no,0.005273517453218351,no,0.0049174640319090464,no,0.00529430936873214,no,0.0052513192211431125,no,0.005005483378179677
5151,argouml,WITHOUT_CLASSIFICATION,/* Add new listeners: */,no,undetermined,0,0,0,no,0.009801734579975609,no,0.012269966965118222,no,0.00998346352808809,no,0.00819238330867145,no,0.008162538472494185,no,0.007744453296323657,no,0.007797061990346665,no,0.007260998625266186,no,0.006867104887007214,no,0.006710244328511488,no,0.00697519807486357,no,0.00645332699518353
5152,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.0007783732300552648,no,0.001479963978661257,no,0.0010048896570756948,no,0.0007274994719256042,no,0.0007103893002625193,no,0.0006542186540095718,no,0.0006565299289930446,no,0.0006080160626835487,no,0.0005274192070474447,no,0.0005322627841119388,no,0.0005274883114463786,no,0.000483220056559174
5153,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.event.DocumentListener#insertUpdate(javax.swing.event.
     * DocumentEvent)
     */",no,undetermined,0,0,0,no,0.0027129875797546727,no,0.004356167765797453,no,0.0033403414905479483,no,0.002651319179098052,no,0.0024716216460877382,no,0.0022940824636280563,no,0.0022432713618019445,no,0.0020953708764565996,no,0.0018953881482014576,no,0.0018633975513460454,no,0.001846828063644177,no,0.00172575083015687
5154,argouml,WITHOUT_CLASSIFICATION,// Simulates UML2 getting the aggregation from the opposite end,no,undetermined,0,0,0,no,0.0015432571992813973,no,0.0026605210388098827,no,0.0017834041049801406,no,0.0013656143494145342,no,0.00136442806565292,no,0.0012446915103304585,no,0.001213454589673381,no,0.0011115574589558126,no,0.0009815913979033747,no,0.0009692677088925431,no,0.0009691227991302944,no,0.000900910987342944
5155,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#getExpression()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5156,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,0,0,no,0.0006010516803475652,no,0.0008448441322069904,no,0.0005318006731038487,no,0.00035612844343492673,no,0.0003511561852231622,no,0.0003142620418962296,no,0.0003108103396496473,no,0.00028703280117633193,no,0.0002435523167561417,no,0.0004231892821008448,no,0.00042466558849098236,no,0.00039470544048473096
5157,argouml,WITHOUT_CLASSIFICATION,"/* If we do not set it to null first, then we get a MDR DebugException: */",no,undetermined,0,0,0,no,0.004059968061197676,no,0.003685090967490303,no,0.002179069593770448,no,0.0017078578298115776,no,0.0015346434072923915,no,0.0014240061693940487,no,0.0016398093497756855,no,0.0015226796947402266,no,0.0013637218392118775,no,0.001471046210465701,no,0.0014684218461911151,no,0.0013652587284879818
5158,argouml,WITHOUT_CLASSIFICATION,// handles all children of relationship including extend and // include which are not members of core,no,undetermined,0,0,0,no,0.0074336433664174365,no,0.013296931198836152,no,0.01296383738010778,no,0.011358480631939413,no,0.010484082177707634,no,0.01026297756714182,no,0.009872081180647802,no,0.00905641931990522,no,0.008697437188733418,no,0.008910786426236486,no,0.008873145205287238,no,0.008488114258732806
5159,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#newExpression()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5160,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,0,0,no,0.0006010516803475652,no,0.0008448441322069904,no,0.0005318006731038487,no,0.00035612844343492673,no,0.0003511561852231622,no,0.0003142620418962296,no,0.0003108103396496473,no,0.00028703280117633193,no,0.0002435523167561417,no,0.0004231892821008448,no,0.00042466558849098236,no,0.00039470544048473096
5161,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5162,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.ToDoListListener#toDoItemsRemoved(org.argouml.cognitive.ToDoListEvent)
     */",no,undetermined,0,0,0,no,0.0043815556728245015,no,0.0001547544081862052,no,8.586187998253217e-05,no,4.7860856973708155e-05,no,4.589967610630034e-05,no,3.924452845804196e-05,no,3.9913276597018797e-05,no,3.56458443320319e-05,no,2.819692656724319e-05,no,2.8155640152534474e-05,no,2.7788084339039854e-05,no,2.4514244817873513e-05
5163,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
5164,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.CoreHelper#clearStereotypes(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.005555854176593764,no,0.0036091879129718234,no,0.002714740732446339,no,0.0019788984234985077,no,0.0019188323698647257,no,0.0018039224366136637,no,0.0018731111133798424,no,0.00168786316584768,no,0.0015271571837025292,no,0.001469861387166361,no,0.0014584533164748946,no,0.0013586590515130064
5165,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
