,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
2144,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add Userinfo Characters,no,undetermined,0,0,0,no,0.03835809680774661
2145,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2146,emf-2.4.1,WITHOUT_CLASSIFICATION,// The type parameter must be in scope and must not be a forward reference. //,no,undetermined,0,0,0,no,0.03941662397462649
2147,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
   * Javadoc copied from interface.
   */",no,undetermined,0,0,0,no,0.043697860315800564
2148,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore trailing whitespace,no,undetermined,0,0,0,no,0.03776322522212749
2149,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2150,emf-2.4.1,WITHOUT_CLASSIFICATION,// Incorrect number of type arguments. //,no,undetermined,0,0,0,no,0.03844314177925087
2151,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2152,emf-2.4.1,WITHOUT_CLASSIFICATION,// Have no arguments when they are allowed is only a warning. //,no,undetermined,0,0,0,no,0.040254069697145345
2153,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2154,emf-2.4.1,WITHOUT_CLASSIFICATION,// Can't have both an upper and lower bound. //,no,undetermined,0,0,0,no,0.04136172033046108
2155,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
   * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#getClassifier(java.lang.String, java.lang.String)
   */",no,undetermined,0,0,0,no,0.03857201454890371
2156,emf-2.4.1,WITHOUT_CLASSIFICATION,// Wildcards are only allowed in type arguments. //,no,undetermined,0,0,0,no,0.03969750484348736
2157,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
   * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#getFeature(org.eclipse.emf.ecore.EClass, java.lang.String, java.lang.String)
   */",no,undetermined,0,0,0,no,0.03790333699547568
2158,emf-2.4.1,WITHOUT_CLASSIFICATION,// Can't have type arguments unless there is a classifier //,no,undetermined,0,0,0,no,0.039524059832039965
2159,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2160,emf-2.4.1,WITHOUT_CLASSIFICATION,// Can't have a classifier or a type parameter as well as bounds. //,no,undetermined,0,0,0,no,0.03889066921381944
2161,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2162,emf-2.4.1,WITHOUT_CLASSIFICATION,// Can only have bounds when used as a type argument. //,no,undetermined,0,0,0,no,0.042279592468747296
2163,emf-2.4.1,WITHOUT_CLASSIFICATION,// remove/add the action bar from the view so to avoid // having an empty action bar participating in the view's // layout calculation (and maybe causing an empty bar to appear),no,undetermined,0,0,0,no,0.043041163299982206
2164,emf-2.4.1,WITHOUT_CLASSIFICATION,// If the type also specifies a classifier... //,no,undetermined,0,0,0,no,0.03963017627720732
2165,emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackage ePackage = ((ComplexTypeConverter)msg.getNotifier()).ePackageMapping();,no,undetermined,0,0,0,no,0.03895352689210965
2166,emf-2.4.1,WITHOUT_CLASSIFICATION,// We test their relationship either via them both being classes... //,no,undetermined,0,0,0,no,0.03883619147075739
2167,emf-2.4.1,WITHOUT_CLASSIFICATION,"// When the pane or any child gains focus, notify the workbench.",no,undetermined,0,0,0,no,0.039407860188268355
2168,emf-2.4.1,WITHOUT_CLASSIFICATION,// If the are the same then it is bounded properly... //,no,undetermined,0,0,0,no,0.044754847540949105
2169,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2170,emf-2.4.1,WITHOUT_CLASSIFICATION,// namespace context,no,undetermined,0,0,0,no,0.03982343153697026
2171,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */",no,undetermined,0,0,0,no,0.042511090348401455
2172,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is for the topDown feature. //,no,undetermined,0,0,0,no,0.04201797340960879
2173,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2174,emf-2.4.1,WITHOUT_CLASSIFICATION,"// The arguments, type parameters, lower bounds and upper bounds must be equal type arguments. //",no,undetermined,0,0,0,no,0.03908657064296598
2175,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */",no,undetermined,0,0,0,no,0.042511090348401455
2176,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set up the substitutions of any type parameters this class has with respect to the type arguments for them. //,no,undetermined,0,0,0,no,0.03826927007501328
2177,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2178,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore leading whitespace,no,undetermined,0,0,0,no,0.039144162248513664
2179,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2180,emf-2.4.1,WITHOUT_CLASSIFICATION,// Determine if there is a bounding generic super type. //,no,undetermined,0,0,0,no,0.04258206913320302
2181,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2182,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is a upper bound, the bound must bound it. //",no,undetermined,0,0,0,no,0.03978638168745866
2183,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a new array. //,no,undetermined,0,0,0,no,0.037050172997423275
2184,emf-2.4.1,WITHOUT_CLASSIFICATION,// Test if there are type parameters that might require substitution. //,no,undetermined,0,0,0,no,0.09706039049294052
2185,emf-2.4.1,WITHOUT_CLASSIFICATION,// new declaration will not have fragments until performSplit() is called,no,undetermined,0,0,0,no,0.04066793476481411
2186,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is a type parameter, one of its bounds must be bounded by the bound. //",no,undetermined,0,0,0,no,0.03843498130503906
2187,emf-2.4.1,WITHOUT_CLASSIFICATION,// add leading comments,no,undetermined,0,0,0,no,0.03796008256857736
2188,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the generic type is a wildcard, it can't be bounded by another wildcard. //",no,undetermined,0,0,0,no,0.041210357842578524
2189,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,undetermined,0,0,0,no,0.04020765959553531
2190,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Failing all those cases, there must be an lower bound that bounds it. //",no,undetermined,0,0,0,no,0.04046715328152132
2191,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.03852181212086787
2192,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is an lower bound, the type argument must bound it. //",no,undetermined,0,0,0,no,0.04100346088552301
2193,emf-2.4.1,WITHOUT_CLASSIFICATION,// starting traverse file and build unit tree and table info,no,undetermined,0,0,0,no,0.03474594445342223
2194,emf-2.4.1,WITHOUT_CLASSIFICATION,// If one is null (but the other is not) then they can't be equal. //,no,undetermined,0,0,0,no,0.0379954764583105
2195,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no,undetermined,0,0,0,no,0.03852181212086787
2196,emf-2.4.1,WITHOUT_CLASSIFICATION,// If they both aren't null... //,no,undetermined,0,0,0,no,0.043962560716989944
2197,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2198,emf-2.4.1,WITHOUT_CLASSIFICATION,"// I.e., the classifiers are considered equal if they wrap the same non-null type. //",no,undetermined,0,0,0,no,0.03821278892913023
2199,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2200,emf-2.4.1,WITHOUT_CLASSIFICATION,// Consider the instance type names they wrap  // to see if they are non-null and equal. //,no,undetermined,0,0,0,no,0.04144501231853914
2201,emf-2.4.1,WITHOUT_CLASSIFICATION,// create OK and Details buttons,no,undetermined,0,0,0,no,0.039332744270255716
2202,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If they are the same classifier, they are of course equal. //",no,undetermined,0,0,0,no,0.04067249191711011
2203,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2204,emf-2.4.1,WITHOUT_CLASSIFICATION,// If one is null (but the other is not) then they are not equal. //,no,undetermined,0,0,0,no,0.0379954764583105
2205,emf-2.4.1,WITHOUT_CLASSIFICATION,// New Template Container Label,no,undetermined,0,0,0,no,0.03799399506903429
2206,emf-2.4.1,WITHOUT_CLASSIFICATION,// If they are the same instance they are equal. //,no,undetermined,0,0,0,no,0.0390860083972887
2207,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2208,emf-2.4.1,WITHOUT_CLASSIFICATION,// Go through the commands of the list. //,no,undetermined,0,0,0,no,0.03629023152728326
2209,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.03852181212086787
2210,emf-2.4.1,WITHOUT_CLASSIFICATION,// Index should be -1.,no,undetermined,0,0,0,no,0.040086719205220285
2211,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Define a class loader that looks up classes using the URLs or the parent class loader, // and failing those, tries to look up the class in each bundle in the running JVM. //",no,undetermined,0,0,0,no,0.03787475495099681
2212,emf-2.4.1,WITHOUT_CLASSIFICATION,//EcoreAdapterFactory,no,undetermined,0,0,0,no,0.04020765959553531
2213,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no,undetermined,0,0,0,no,0.03852181212086787
2214,emf-2.4.1,WITHOUT_CLASSIFICATION,// add the key/value pairs to the output string,no,undetermined,0,0,0,no,0.03762156124121757
2215,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //",no,undetermined,0,0,0,no,0.03988842811628021
2216,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
    public List subList(int from, int to)
    {
      return featureMap.subList(getEStructuralFeature(), from, to);
    }
*/",no,undetermined,0,0,0,no,0.03698821699908238
2217,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2218,emf-2.4.1,WITHOUT_CLASSIFICATION,// For the extended meta data to be created. //,no,undetermined,0,0,0,no,0.04075290040017146
2219,emf-2.4.1,WITHOUT_CLASSIFICATION,"// log the error, ignore the change and continue",no,undetermined,0,0,0,no,0.03755999922637714
2220,emf-2.4.1,WITHOUT_CLASSIFICATION,// Reverse the test. //,no,undetermined,0,0,0,no,0.04112423432451615
2221,emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate over the mappings in the tree. //,no,undetermined,0,0,0,no,0.03865712234946885
2222,emf-2.4.1,WITHOUT_CLASSIFICATION,// --entryCursor;,no,undetermined,0,0,0,no,0.04020765959553531
2223,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,undetermined,0,0,0,no,0.04020765959553531
2224,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't cache this one as it will cause leaks because to dynamic demand created document roots and demand created EClasses. //,no,undetermined,0,0,0,no,0.04192173905239768
2225,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
 * <!-- begin-user-doc -->
 * The <b>Adapter Factory</b> for the model.
 * It provides an adapter <code>createXXX</code> method for each class of the model.
 * <!-- end-user-doc -->
 * @see org.eclipse.emf.mapping.MappingPackage
 * @generated
 */",no,undetermined,0,0,0,no,0.042111640135088564
2226,emf-2.4.1,WITHOUT_CLASSIFICATION,// We can also optimize single valued reverse.  //,no,undetermined,0,0,0,no,0.04404773272522255
2227,emf-2.4.1,WITHOUT_CLASSIFICATION,"// reset text edits; since this node is processed successfully, there is no need to revert these changes",no,undetermined,0,0,0,no,0.039020548847214905
2228,emf-2.4.1,WITHOUT_CLASSIFICATION,// EEnumImpl overrides this to do nothing. // The only case that is special is when a more specific instance of AbstractEnumerator is generated/reused. //,no,undetermined,0,0,0,no,0.03941006188838637
2229,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
2230,emf-2.4.1,WITHOUT_CLASSIFICATION,// This forces the feature ids to be assigned. //,no,undetermined,0,0,0,no,0.04105748183810749
2231,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
2232,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Interprets escaped characters within the string according to Java // literal rules, with two exceptions: an unescaped "" does not terminate // the string, and a \ not followed by b, t, n, f, r, "", ', u, or an octal // digit is taken literally, not as an error",no,undetermined,0,0,0,no,0.04050324982511577
2233,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2234,emf-2.4.1,WITHOUT_CLASSIFICATION,// We can use == for EObjects and EnumLiterals. //,no,undetermined,0,0,0,no,0.041334367736733955
2235,emf-2.4.1,WITHOUT_CLASSIFICATION,// A standalone base is a valid URI according to spec,no,undetermined,0,0,0,no,0.04126770704596281
2236,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is needed for internal bootstrapping of EGenericType's default value for eRawType. // It's simply not available before Ecore is constructed so we make it available and then patch what's missing. //,no,undetermined,0,0,0,no,0.0484070705560232
2237,emf-2.4.1,WITHOUT_CLASSIFICATION,// replace some arguments by another field names (constants),no,undetermined,0,0,0,no,0.04032324316338879
2238,emf-2.4.1,WITHOUT_CLASSIFICATION,//  Public,no,undetermined,0,0,0,no,0.039210647275787956
2239,emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue with the unresolved URI.,no,undetermined,0,0,0,no,0.042355751613122314
2240,emf-2.4.1,WITHOUT_CLASSIFICATION,// all implementations of Java 1.5 should support AES,no,undetermined,0,0,0,no,0.041925970339324894
2241,emf-2.4.1,WITHOUT_CLASSIFICATION,// jetNature.setJavaSourceContainer(newJavaSourceContainer);,no,undetermined,0,0,0,no,0.04020765959553531
2242,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
2243,emf-2.4.1,WITHOUT_CLASSIFICATION,"// for enum constants, insert line break after the comma if there is anything after the comma",no,undetermined,0,0,0,no,0.04059819159418063
2244,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2245,emf-2.4.1,WITHOUT_CLASSIFICATION,// insert new line at the end of previous constant,no,undetermined,0,0,0,no,0.039831530926580955
2246,emf-2.4.1,WITHOUT_CLASSIFICATION,//0000 0000 0001 //0000 0000 0010 //0000 0000 0100 //0000 0000 1000 //0001 0000 0000 //0010 0000 0000 //0100 0000 0000 //1000 0000 0000,no,undetermined,0,0,0,no,0.04011422341744768
2247,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //",no,undetermined,0,0,0,no,0.03988842811628021
2248,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //,no,undetermined,0,0,0,no,0.03844449855145438
2249,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if needed, comment out a comma of the previous enum constant",no,undetermined,0,0,0,no,0.049893527775933276
2250,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2251,emf-2.4.1,WITHOUT_CLASSIFICATION,// removeJava2IANAMapping,no,undetermined,0,0,0,no,0.04020765959553531
2252,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
2253,emf-2.4.1,WITHOUT_CLASSIFICATION,"// make sure that 1) we see only digits and dot separators, 2) that // any dot separator is preceded and followed by a digit and // 3) that we find 3 dots // // RFC 2732 amended RFC 2396 by replacing the definition  // of IPv4address with the one defined by RFC 2373. - mrglavas // // IPv4address = 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT // // One to three digits must be in each segment.",no,undetermined,0,0,0,no,0.03823941314146428
2254,emf-2.4.1,WITHOUT_CLASSIFICATION,// create map of public static final field initializers to fields,no,undetermined,0,0,0,no,0.03735830073768891
2255,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2256,emf-2.4.1,WITHOUT_CLASSIFICATION,// This should be the same as the logic in ResourceImpl.getEObject(String). //,no,undetermined,0,0,0,no,0.04032342165583018
2257,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2258,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2259,emf-2.4.1,WITHOUT_CLASSIFICATION,// query - starts with ? and up to fragment or end,no,undetermined,0,0,0,no,0.03747354657530107
2260,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$,no,undetermined,0,0,0,no,0.03868728521671931
2261,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2262,emf-2.4.1,WITHOUT_CLASSIFICATION,// caches the list value.,no,undetermined,0,0,0,no,0.038437324641993655
2263,emf-2.4.1,WITHOUT_CLASSIFICATION,// if there is a comment with start position > rangeStartPos,no,undetermined,0,0,0,no,0.03883385920546923
2264,emf-2.4.1,WITHOUT_CLASSIFICATION,// Prepare for CreateChild item addition or removal. // //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,0,0,no,0.04015751437800246
2265,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Iterate over the owner list twice, first matching objects from the collection by identity (==), then matching // objects by value equality (.equals()). The positions of matched objects in the owner list are recorded, and // the objects are stored in the same order. The lists are then merged to form a final, in-order list of objects // and corresponding indices in ownerList. This is very important for undo to interpret the indices correctly. // Also, this yields exactly one object removed for each object in the collection, with preference given to // identity over value equality. //",no,undetermined,0,0,0,no,0.03852242009738977
2266,emf-2.4.1,WITHOUT_CLASSIFICATION,// The next line leaves objectsBeforeApply with all the objects that were // added during the last recording.,no,undetermined,0,0,0,no,0.04013499998719838
2267,emf-2.4.1,WITHOUT_CLASSIFICATION,// Closing the detail area,no,undetermined,0,0,0,no,0.038032607671965035
2268,emf-2.4.1,WITHOUT_CLASSIFICATION,// We can use == for EObjects and EnumLiterals. //,no,undetermined,0,0,0,no,0.041334367736733955
2269,emf-2.4.1,WITHOUT_CLASSIFICATION,// Define gradient (blue to widget background color),no,undetermined,0,0,0,no,0.038472359541098414
2270,emf-2.4.1,WITHOUT_CLASSIFICATION,//lastCursor = -1; //prepared = 0;,no,undetermined,0,0,0,no,0.04020765960920557
2271,emf-2.4.1,WITHOUT_CLASSIFICATION,"// callers that plan to use this name without appending a suffix should call f.safeName(f.getName()) to make sure its not a keyword // this is a safe guaranteed uncapitalized form of the name // the safe name and cast to EObject, if necessary.",no,undetermined,0,0,0,no,0.03975398635625473
2272,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the editing domain with a special command stack. //,no,undetermined,0,0,0,no,0.03673494280592504
2273,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //",no,undetermined,0,0,0,no,0.03988842811628021
2274,emf-2.4.1,WITHOUT_CLASSIFICATION,// Validate now since the call we make after will skip validating.,no,undetermined,0,0,0,no,0.041758886816634505
2275,emf-2.4.1,WITHOUT_CLASSIFICATION,// Count up the objects that will be removed. // The objects are exchanged to produce this list's order //,no,undetermined,0,0,0,no,0.03661045787201044
2276,emf-2.4.1,WITHOUT_CLASSIFICATION,// for field declarations use variable declaration fragments instead,no,undetermined,0,0,0,no,0.042916905549204486
2277,emf-2.4.1,WITHOUT_CLASSIFICATION,// convert only public static final fields,no,undetermined,0,0,0,no,0.03757892741366933
2278,emf-2.4.1,WITHOUT_CLASSIFICATION,// Give it all back to the garbage collector. //,no,undetermined,0,0,0,no,0.039659632613580416
2279,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2280,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
2281,emf-2.4.1,WITHOUT_CLASSIFICATION,"// The container class must be null for the open content features of the document root // to ensure that they are looked up in the actual eClass()  // rather than assumed to be a feature with a feature ID relative to the actual class. // Otherwise, it's good to have this optimization. //",no,undetermined,0,0,0,no,0.03874673780659998
2282,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the plugin.properties isn't within the root of the archive, // create a new URI for the folder location of the archive, // so we can look in the folder that contains it. //",no,undetermined,0,0,0,no,0.035739422565997714
2283,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19,no,undetermined,0,0,0,no,0.03896354876367712
2284,emf-2.4.1,WITHOUT_CLASSIFICATION,// We don't create an iterator stack until the root mapping itself has been returned by next once. // After that the stack should be non-empty and the top iterator should yield true for hasNext.,no,undetermined,0,0,0,no,0.038292533731993116
2285,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */",no,undetermined,0,0,0,no,0.042511090348401455
2286,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$,no,undetermined,0,0,0,no,0.03868728521671931
2287,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */",no,undetermined,0,0,0,no,0.042511090348401455
2288,emf-2.4.1,WITHOUT_CLASSIFICATION,// For demand created created packages we allow the list of classifiers to grow  // so this should handle those additional instances. //,no,undetermined,0,0,0,no,0.0420695744214613
2289,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that this is a touch notification so to resource aren't marked as dirty. //,no,undetermined,0,0,0,no,0.04169456003105283
2290,emf-2.4.1,WITHOUT_CLASSIFICATION,// Index should be -1.,no,undetermined,0,0,0,no,0.040086719205220285
2291,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */",no,undetermined,0,0,0,no,0.042511090348401455
2292,emf-2.4.1,WITHOUT_CLASSIFICATION,// Validate now since the call we make after will skip validating.,no,undetermined,0,0,0,no,0.041758886816634505
2293,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.03868728521671931
2294,emf-2.4.1,WITHOUT_CLASSIFICATION,// demandDocumentRoot(ePackage);,no,undetermined,0,0,0,no,0.04020765959553531
2295,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2296,emf-2.4.1,WITHOUT_CLASSIFICATION,// Index should be -1.,no,undetermined,0,0,0,no,0.040086719205220285
2297,emf-2.4.1,WITHOUT_CLASSIFICATION,"// menuManager.insertBefore(""additions"", new Separator(""schema-actions"")); // menuManager.insertAfter(""schema-actions"", generateSchemaAction);",no,undetermined,0,0,0,no,0.04084841338146915
2298,emf-2.4.1,WITHOUT_CLASSIFICATION,// This may be called directly on an EObject for the case of a containment. //,no,undetermined,0,0,0,no,0.04029830450837621
2299,emf-2.4.1,WITHOUT_CLASSIFICATION,// generateSchemaAction.setEnabled(generateSchemaAction.isEnabled());,no,undetermined,0,0,0,no,0.03984941043220938
2300,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
  public List subList(EStructuralFeature feature, int from, int to)
  {
    return null;
  }
*/",no,undetermined,0,0,0,no,0.034994325220358655
2301,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2302,emf-2.4.1,WITHOUT_CLASSIFICATION,// Undo the preparation for next and continue.,no,undetermined,0,0,0,no,0.039798328307779296
2303,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2304,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can't create one, too bad.",no,undetermined,0,0,0,no,0.03938250581848241
2305,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no,undetermined,0,0,0,no,0.04020765959553531
2306,emf-2.4.1,WITHOUT_CLASSIFICATION,"//  /** //   * Simpler implementation that sets the range of any node to be the node and all preceding comments //   */ //  public SourceRange computeSourceRange(ASTNode node) //  { //    SourceRange range = new SourceRange(node.getStartPosition(), node.getLength()); // //    range = extendRangeBackward(findLeadingComment(node, getPreviousNode(node), false), range); // //    return range; //  }",no,undetermined,0,0,0,no,0.03813406675693903
2307,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2308,emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle the last byte at the end. //,no,undetermined,0,0,0,no,0.03960142042761376
2309,emf-2.4.1,WITHOUT_CLASSIFICATION,// create JNode and set properties,no,undetermined,0,0,0,no,0.03757173285785222
2310,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the first object is null, the second object must be null. //",no,undetermined,0,0,0,no,0.03624450168488631
2311,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.04185449456313297
2312,emf-2.4.1,WITHOUT_CLASSIFICATION,//   // Suppress default constructor for noninstantiability. //   private EcoreUtil() //   { //   },no,undetermined,0,0,0,no,0.03965560494579934
